MonthlyCharges,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineBackup,Contract,PaperlessBilling,Churn
106.1,Male,0,Yes,No,21,Fiber optic,No,Month-to-month,Yes,Yes
96,Female,0,Yes,No,63,Fiber optic,Yes,One year,Yes,No
79.75,Female,1,No,No,2,Fiber optic,No,Month-to-month,Yes,Yes
61.45,Female,0,Yes,Yes,61,DSL,Yes,Two year,Yes,No
68.65,Female,0,No,No,1,Fiber optic,No,Month-to-month,No,Yes
19.65,Male,0,No,No,18,No,No internet service,One year,No,No
19,Female,0,Yes,Yes,6,No,No internet service,One year,No,No
100,Female,0,No,No,33,Fiber optic,Yes,Month-to-month,Yes,No
20.25,Male,0,No,No,16,No,No internet service,Month-to-month,No,Yes
98.7,Female,0,Yes,No,56,Fiber optic,No,Month-to-month,Yes,No
19.8,Male,0,No,Yes,23,No,No internet service,One year,No,No
73.8,Male,0,No,No,9,Fiber optic,No,Month-to-month,Yes,No
100.2,Female,1,Yes,No,14,Fiber optic,Yes,Month-to-month,Yes,Yes
74.9,Male,0,Yes,Yes,15,Fiber optic,No,Month-to-month,Yes,Yes
20.05,Male,0,No,No,5,No,No internet service,Month-to-month,No,No
106.2,Male,0,Yes,No,61,Fiber optic,Yes,Month-to-month,Yes,No
116.55,Male,0,Yes,Yes,70,Fiber optic,Yes,Two year,Yes,No
99.7,Male,0,No,No,15,Fiber optic,No,Month-to-month,Yes,No
19.7,Male,0,Yes,Yes,8,No,No internet service,Two year,No,No
19.5,Female,0,Yes,Yes,8,No,No internet service,Two year,No,No
29.15,Female,0,No,No,4,DSL,No,Month-to-month,Yes,No
55,Female,0,No,No,34,DSL,Yes,One year,No,No
90.8,Male,0,Yes,No,68,DSL,Yes,Two year,Yes,No
51,Female,0,Yes,Yes,45,DSL,Yes,One year,No,No
90.1,Female,1,No,No,9,Fiber optic,No,Month-to-month,Yes,No
59.05,Female,0,No,No,22,DSL,No,Month-to-month,Yes,No
20.3,Female,0,No,No,2,No,No internet service,Month-to-month,No,No
72.95,Male,0,Yes,No,70,DSL,Yes,Two year,No,No
73.55,Female,0,No,Yes,10,DSL,No,One year,No,No
84.3,Male,0,No,No,72,DSL,No,Two year,No,No
78,Female,0,Yes,Yes,49,DSL,Yes,One year,No,No
72.1,Female,1,No,No,54,DSL,Yes,One year,No,No
106.75,Female,0,No,No,71,Fiber optic,Yes,Two year,Yes,No
19.25,Female,0,No,No,22,No,No internet service,One year,Yes,No
20.55,Female,0,Yes,Yes,50,No,No internet service,Two year,No,No
20,Female,0,Yes,Yes,43,No,No internet service,One year,No,No
24.65,Female,0,Yes,Yes,45,No,No internet service,Two year,Yes,No
103.5,Male,1,No,No,64,Fiber optic,Yes,Month-to-month,Yes,No
23.85,Female,0,Yes,Yes,23,No,No internet service,Two year,No,No
25.8,Female,0,Yes,No,68,No,No internet service,Two year,No,No
70.85,Female,0,No,No,1,Fiber optic,No,Month-to-month,Yes,Yes
69.8,Male,0,No,No,2,Fiber optic,No,Month-to-month,Yes,Yes
59.45,Male,0,No,No,26,DSL,No,One year,No,No
54.55,Male,0,Yes,No,55,DSL,No,Month-to-month,Yes,Yes
20.05,Male,0,No,No,14,No,No internet service,Month-to-month,Yes,No
82.55,Male,0,Yes,No,71,DSL,No,Two year,Yes,No
81.25,Male,0,No,No,64,DSL,Yes,One year,No,No
70.75,Female,0,No,No,7,DSL,No,Month-to-month,Yes,Yes
74.3,Female,0,No,No,57,DSL,Yes,Two year,Yes,No
94.1,Female,0,Yes,No,13,Fiber optic,Yes,Month-to-month,No,Yes
29.7,Female,0,Yes,Yes,3,DSL,No,Month-to-month,No,Yes
109.7,Male,1,Yes,No,72,Fiber optic,Yes,Two year,No,No
96.35,Female,0,Yes,Yes,40,Fiber optic,Yes,Month-to-month,Yes,No
66.6,Male,0,Yes,No,14,DSL,No,Month-to-month,Yes,No
44.5,Male,0,Yes,Yes,2,DSL,No,Month-to-month,Yes,No
110.9,Male,1,No,No,66,Fiber optic,Yes,One year,No,Yes
105,Female,0,Yes,No,38,Fiber optic,No,Month-to-month,Yes,Yes
25.3,Male,0,No,Yes,1,DSL,No,Month-to-month,Yes,Yes
55.15,Male,0,No,No,22,DSL,Yes,One year,Yes,Yes
20.1,Male,0,No,No,1,No,No internet service,Month-to-month,Yes,Yes
80.1,Male,0,No,No,5,Fiber optic,No,Month-to-month,Yes,No
69.05,Male,0,Yes,Yes,29,DSL,No,One year,No,No
69.9,Male,0,Yes,Yes,1,Fiber optic,No,Month-to-month,Yes,Yes
20.4,Female,0,No,No,3,No,No internet service,Month-to-month,No,No
19.7,Male,0,Yes,Yes,71,No,No internet service,Two year,No,No
50.1,Male,0,No,Yes,9,DSL,Yes,Month-to-month,Yes,No
101.4,Male,0,No,No,43,Fiber optic,Yes,Month-to-month,Yes,Yes
83.45,Female,0,No,No,48,DSL,Yes,One year,Yes,No
86.65,Male,0,No,No,26,Fiber optic,Yes,Month-to-month,Yes,No
20.15,Female,0,No,No,9,No,No internet service,Month-to-month,No,No
80.8,Male,0,No,No,1,Fiber optic,No,Month-to-month,Yes,Yes
19.4,Female,0,Yes,Yes,46,No,No internet service,Two year,No,No
62.05,Male,0,No,No,2,DSL,No,Month-to-month,No,Yes
76.45,Male,1,No,No,1,Fiber optic,No,Month-to-month,Yes,Yes
60.05,Male,0,Yes,Yes,64,DSL,No,Two year,Yes,No
91.3,Female,1,No,No,12,Fiber optic,Yes,Month-to-month,Yes,Yes
95.75,Male,1,Yes,No,6,Fiber optic,No,Month-to-month,Yes,Yes
20.35,Female,0,Yes,No,59,No,No internet service,One year,No,No
94.05,Female,0,No,No,7,Fiber optic,Yes,One year,Yes,No
84.1,Female,1,Yes,No,72,DSL,Yes,Two year,Yes,No
78.75,Male,1,No,No,16,Fiber optic,No,Month-to-month,Yes,No
55.55,Male,0,Yes,No,25,DSL,No,Month-to-month,No,No
62.65,Female,0,Yes,No,34,DSL,Yes,Month-to-month,No,Yes
74.5,Female,0,No,No,1,Fiber optic,No,Month-to-month,Yes,Yes
102.1,Female,0,Yes,Yes,10,Fiber optic,Yes,Month-to-month,Yes,Yes
20.1,Male,0,Yes,No,24,No,No internet service,One year,No,No
70.3,Female,0,Yes,Yes,10,DSL,Yes,One year,No,No
53.65,Male,0,Yes,No,69,DSL,Yes,One year,Yes,No
20.75,Male,0,No,No,57,No,No internet service,Two year,No,No
103.4,Male,0,Yes,Yes,50,Fiber optic,Yes,One year,Yes,No
50.8,Male,0,Yes,Yes,28,DSL,No,One year,No,No
50.15,Female,0,No,No,16,DSL,No,Month-to-month,Yes,Yes
79,Male,0,No,No,25,DSL,Yes,Month-to-month,Yes,No
74.6,Female,1,Yes,No,3,Fiber optic,Yes,Month-to-month,Yes,No
96.5,Male,0,Yes,No,61,Fiber optic,No,One year,Yes,No
20.1,Female,0,No,No,2,No,No internet service,Month-to-month,No,No
19.4,Male,0,Yes,Yes,51,No,No internet service,One year,No,No
77.55,Female,0,Yes,Yes,71,DSL,No,Two year,No,No
20.05,Female,0,Yes,Yes,20,No,No internet service,Month-to-month,No,No
19.85,Male,0,Yes,Yes,6,No,No internet service,Month-to-month,No,No
20.2,Female,0,No,No,6,No,No internet service,Month-to-month,No,No
67.45,Female,0,No,No,29,DSL,Yes,Month-to-month,No,No
18.55,Male,0,No,No,36,No,No internet service,Two year,Yes,No
29.75,Female,0,No,No,28,DSL,No,Month-to-month,Yes,No
86.5,Female,0,Yes,No,7,Fiber optic,No,Month-to-month,Yes,Yes
24.2,Female,0,No,No,63,No,No internet service,Two year,No,No
23.55,Male,0,Yes,Yes,48,No,No internet service,Two year,No,No
20.45,Female,0,Yes,No,49,No,No internet service,One year,No,No
81.45,Male,1,No,No,27,Fiber optic,Yes,Month-to-month,Yes,Yes
92.3,Male,0,Yes,No,72,DSL,Yes,Two year,No,No
69.15,Male,0,Yes,No,1,Fiber optic,No,Month-to-month,Yes,Yes
53.65,Female,0,Yes,Yes,72,DSL,Yes,Two year,No,No
39.65,Female,0,No,No,47,DSL,Yes,One year,No,No
54.65,Female,0,No,No,1,DSL,No,Month-to-month,Yes,No
104.8,Female,0,No,No,36,Fiber optic,Yes,One year,Yes,No
29.3,Male,0,Yes,Yes,43,DSL,Yes,Month-to-month,No,No
83.85,Female,1,Yes,No,27,DSL,Yes,Month-to-month,No,No
79.55,Female,0,No,No,9,Fiber optic,No,Month-to-month,Yes,Yes
103.65,Female,0,No,No,38,Fiber optic,No,Month-to-month,Yes,No
99.05,Female,1,No,No,35,Fiber optic,No,Month-to-month,Yes,No
73.35,Female,0,Yes,Yes,0,DSL,Yes,Two year,No,No
100.05,Female,0,Yes,No,59,Fiber optic,Yes,Two year,Yes,No
20.35,Male,0,No,No,27,No,No internet service,Two year,No,No
43.95,Female,1,No,No,2,DSL,No,Month-to-month,No,No
23.5,Male,0,No,No,7,No,No internet service,Month-to-month,No,No
70.7,Female,0,No,No,36,DSL,Yes,One year,Yes,No
94.3,Female,0,Yes,Yes,41,Fiber optic,Yes,Month-to-month,Yes,No
29.15,Female,0,No,No,13,DSL,Yes,Month-to-month,No,No
20.85,Male,0,No,Yes,19,No,No internet service,Two year,No,No
37.7,Female,0,Yes,No,60,DSL,Yes,Two year,No,No
95.5,Female,0,No,Yes,48,Fiber optic,Yes,Two year,Yes,Yes
91.05,Male,1,No,No,3,Fiber optic,No,Month-to-month,No,Yes
92.45,Male,0,Yes,No,69,Fiber optic,Yes,Two year,Yes,No
44.15,Male,0,No,No,43,DSL,No,One year,No,No
36.05,Female,0,No,Yes,11,DSL,No,One year,Yes,No
50.25,Female,0,Yes,No,45,DSL,No,Month-to-month,Yes,No
109.75,Male,0,Yes,No,72,Fiber optic,Yes,Two year,Yes,No
79.2,Female,1,Yes,No,2,Fiber optic,No,Month-to-month,No,Yes
20.3,Female,0,Yes,Yes,12,No,No internet service,Two year,No,No
112.35,Female,0,Yes,Yes,67,Fiber optic,Yes,One year,Yes,No
94.3,Male,0,Yes,No,37,Fiber optic,No,Two year,No,No
41.15,Female,0,No,No,39,DSL,Yes,One year,No,No
74.65,Female,0,No,No,41,DSL,No,Month-to-month,Yes,No
48.25,Female,0,No,No,25,DSL,No,Month-to-month,Yes,No
76.15,Male,0,Yes,Yes,8,DSL,Yes,Two year,Yes,No
71.1,Female,0,Yes,Yes,71,DSL,Yes,Two year,No,No
96.55,Male,0,No,No,5,Fiber optic,Yes,Month-to-month,No,No
79.3,Female,0,No,No,30,DSL,No,One year,Yes,No
89.6,Male,0,No,No,40,Fiber optic,Yes,One year,Yes,No
20.5,Female,0,No,No,54,No,No internet service,Two year,Yes,No
106.3,Male,0,Yes,No,72,Fiber optic,Yes,Two year,Yes,No
100.35,Male,0,Yes,Yes,28,Fiber optic,Yes,One year,No,No
85.6,Male,0,Yes,Yes,18,Fiber optic,No,Month-to-month,Yes,No
45.25,Female,0,No,No,2,DSL,No,Month-to-month,Yes,Yes
106.15,Female,0,Yes,Yes,59,Fiber optic,Yes,One year,Yes,No
51.1,Male,0,Yes,Yes,22,DSL,No,Month-to-month,Yes,No
19.9,Female,0,No,No,1,No,No internet service,Month-to-month,No,No
25.7,Female,1,Yes,No,72,No,No internet service,Two year,Yes,No
74.3,Female,1,No,No,14,Fiber optic,No,Month-to-month,Yes,Yes
99.4,Male,0,Yes,No,50,Fiber optic,No,One year,No,No
69.7,Female,0,Yes,Yes,48,DSL,No,One year,No,No
98.35,Female,0,Yes,Yes,49,Fiber optic,Yes,Month-to-month,Yes,No
85.45,Male,0,Yes,Yes,28,Fiber optic,No,Month-to-month,No,No
95.9,Male,1,No,No,68,Fiber optic,Yes,Month-to-month,Yes,No
100.75,Male,0,No,No,13,Fiber optic,No,Month-to-month,No,No
89.2,Female,0,No,No,11,Fiber optic,No,Month-to-month,Yes,No
74.1,Female,0,Yes,No,3,Fiber optic,No,Month-to-month,Yes,Yes
100.6,Male,1,Yes,No,57,Fiber optic,No,Month-to-month,No,Yes
75,Male,0,No,No,3,Fiber optic,No,Month-to-month,No,Yes
25.75,Male,0,Yes,No,72,No,No internet service,Two year,No,No
84.1,Male,0,Yes,Yes,70,DSL,Yes,Two year,Yes,No
79.3,Female,0,Yes,Yes,49,DSL,Yes,Two year,No,No
107.05,Female,1,Yes,No,67,Fiber optic,No,One year,Yes,No
20.05,Male,0,No,No,46,No,No internet service,Two year,No,No
70.2,Female,1,No,No,64,DSL,Yes,Two year,Yes,Yes
19.5,Female,0,Yes,No,37,No,No internet service,Month-to-month,No,No
70.75,Female,1,No,No,2,Fiber optic,No,Month-to-month,No,Yes
45.3,Female,1,Yes,No,13,DSL,No,Month-to-month,No,No
115.15,Female,0,Yes,No,72,Fiber optic,Yes,Two year,No,No
72.95,Male,0,Yes,Yes,68,DSL,No,Two year,Yes,No
19.65,Male,0,Yes,Yes,15,No,No internet service,One year,No,No
19.55,Female,0,No,No,24,No,No internet service,Two year,Yes,No
89.55,Female,0,No,No,24,Fiber optic,No,Month-to-month,Yes,No
50.35,Male,0,No,No,27,DSL,No,Month-to-month,No,No
50.25,Male,0,No,No,12,DSL,No,Month-to-month,No,Yes
87.25,Female,0,Yes,Yes,71,DSL,Yes,Two year,No,No
20.8,Male,0,Yes,Yes,67,No,No internet service,Two year,Yes,No
109.25,Female,0,Yes,No,63,Fiber optic,Yes,Two year,Yes,No
20.35,Male,0,No,No,1,No,No internet service,Month-to-month,No,No
55.9,Male,0,No,No,4,DSL,No,Month-to-month,Yes,No
79.2,Female,1,No,No,40,Fiber optic,Yes,Month-to-month,Yes,Yes
96,Female,0,No,No,12,Fiber optic,No,Month-to-month,Yes,Yes
79.2,Male,0,Yes,Yes,52,DSL,Yes,Two year,No,No
24,Male,0,No,No,10,No,No internet service,Month-to-month,Yes,No
101.35,Male,0,No,No,68,Fiber optic,Yes,One year,No,No
100.1,Female,0,No,No,54,Fiber optic,No,Month-to-month,Yes,Yes
56.5,Female,0,Yes,Yes,4,DSL,Yes,Month-to-month,No,Yes
35.45,Female,0,Yes,No,52,DSL,No,One year,No,No
85,Female,1,No,No,1,Fiber optic,No,Month-to-month,Yes,Yes
79.4,Male,0,Yes,No,70,DSL,Yes,One year,No,No
35.2,Male,0,No,No,43,DSL,No,One year,Yes,No
19.65,Male,0,No,No,52,No,No internet service,Two year,No,No
49.85,Female,0,No,No,12,DSL,No,Two year,No,No
68.75,Female,0,Yes,Yes,56,DSL,Yes,One year,No,No
61.9,Male,0,No,Yes,0,DSL,Yes,Two year,Yes,No
79.9,Male,0,No,No,42,Fiber optic,No,Month-to-month,No,No
89.75,Male,1,Yes,No,22,Fiber optic,No,Month-to-month,Yes,No
59.3,Male,0,Yes,Yes,51,DSL,Yes,One year,No,Yes
19.4,Male,0,No,No,27,No,No internet service,Month-to-month,Yes,No
93.65,Male,1,Yes,No,51,Fiber optic,No,One year,Yes,No
49.4,Male,0,No,Yes,4,DSL,No,Month-to-month,Yes,Yes
19.9,Male,0,No,No,1,No,No internet service,Month-to-month,Yes,No
55,Male,0,No,No,35,DSL,No,Month-to-month,No,Yes
72.9,Male,1,Yes,Yes,71,DSL,Yes,One year,Yes,No
69.2,Female,0,No,No,1,Fiber optic,No,Month-to-month,Yes,Yes
25.6,Female,0,Yes,Yes,69,No,No internet service,Two year,Yes,No
19.75,Male,0,Yes,Yes,14,No,No internet service,One year,No,No
55.7,Male,0,Yes,No,57,DSL,No,Month-to-month,No,No
117.5,Female,0,Yes,Yes,72,Fiber optic,Yes,Two year,No,No
19.85,Male,0,No,No,48,No,No internet service,Two year,No,No
78.9,Female,0,Yes,Yes,4,Fiber optic,No,Month-to-month,Yes,No
20.65,Male,0,Yes,Yes,31,No,No internet service,Month-to-month,Yes,No
62.3,Male,0,No,No,38,DSL,No,One year,Yes,Yes
92.5,Male,1,Yes,No,37,Fiber optic,No,Month-to-month,Yes,Yes
19.65,Female,0,No,No,1,No,No internet service,Month-to-month,No,No
79.75,Male,1,No,No,57,DSL,Yes,Two year,Yes,No
79.95,Female,1,Yes,No,62,DSL,No,Two year,Yes,No
29.9,Male,0,Yes,No,3,DSL,No,Month-to-month,Yes,No
19.75,Female,0,No,Yes,72,No,No internet service,Two year,Yes,No
45,Male,0,No,Yes,29,DSL,Yes,Month-to-month,Yes,No
44.8,Male,0,Yes,Yes,13,DSL,No,Month-to-month,No,No
69.65,Male,0,No,Yes,3,Fiber optic,No,Month-to-month,No,Yes
51.1,Female,0,No,No,11,DSL,Yes,Month-to-month,No,No
53.15,Female,0,No,Yes,21,DSL,Yes,Two year,No,No
24.7,Female,0,No,No,19,No,No internet service,Month-to-month,No,No
111.6,Male,0,No,No,61,Fiber optic,No,Two year,Yes,Yes
48.55,Female,0,No,No,11,DSL,No,Month-to-month,No,Yes
109.95,Male,0,Yes,Yes,35,Fiber optic,Yes,Month-to-month,Yes,No
20.8,Male,0,No,Yes,25,No,No internet service,Month-to-month,No,No
20.2,Female,0,No,No,1,No,No internet service,Month-to-month,Yes,Yes
25.6,Female,0,No,No,67,No,No internet service,Two year,Yes,No
39.65,Male,0,No,No,19,DSL,No,Month-to-month,Yes,Yes
24.9,Male,0,No,No,56,No,No internet service,One year,No,Yes
108.4,Male,0,Yes,Yes,72,Fiber optic,Yes,Two year,Yes,No
19.55,Male,0,No,No,43,No,No internet service,Two year,No,No
85.1,Female,0,Yes,Yes,55,Fiber optic,Yes,Month-to-month,Yes,No
56.7,Male,0,Yes,Yes,2,DSL,No,Month-to-month,No,Yes
69.05,Male,0,No,No,27,Fiber optic,No,Month-to-month,Yes,No
70.15,Female,0,No,No,13,Fiber optic,No,Month-to-month,Yes,No
111.15,Female,0,No,No,70,Fiber optic,Yes,Two year,Yes,No
105.95,Female,0,Yes,No,14,Fiber optic,Yes,One year,No,Yes
89.35,Female,0,Yes,Yes,19,Fiber optic,No,One year,Yes,No
89.1,Female,0,No,No,20,Fiber optic,No,Month-to-month,Yes,No
91.25,Male,0,Yes,Yes,43,Fiber optic,No,One year,Yes,No
90.35,Male,0,Yes,Yes,5,Fiber optic,No,Month-to-month,Yes,No
105.55,Female,1,Yes,No,70,Fiber optic,Yes,One year,Yes,No
19.1,Female,0,Yes,No,40,No,No internet service,Two year,No,No
20.4,Male,0,Yes,Yes,6,No,No internet service,Two year,Yes,No
100.45,Male,0,No,No,39,Fiber optic,No,Two year,Yes,No
74.95,Male,1,Yes,No,4,Fiber optic,No,Month-to-month,No,Yes
29.7,Male,0,No,No,15,DSL,No,Month-to-month,Yes,Yes
50.35,Male,0,Yes,No,1,DSL,No,Month-to-month,Yes,Yes
85.7,Female,1,No,No,45,Fiber optic,Yes,Month-to-month,Yes,No
47.85,Female,0,Yes,No,64,DSL,No,Two year,No,Yes
94,Female,1,Yes,No,57,Fiber optic,Yes,Month-to-month,No,No
69.85,Male,0,Yes,Yes,72,DSL,Yes,Two year,No,No
70.3,Male,0,No,No,1,Fiber optic,No,Month-to-month,Yes,Yes
25.85,Male,0,Yes,No,72,No,No internet service,Two year,No,No
71.1,Female,0,No,No,3,DSL,Yes,Two year,No,No
98.8,Male,1,No,No,55,Fiber optic,No,Month-to-month,Yes,Yes
93.35,Female,0,Yes,No,59,Fiber optic,No,Month-to-month,No,No
99.85,Female,0,No,No,18,Fiber optic,No,Month-to-month,Yes,Yes
80.3,Male,1,Yes,No,32,Fiber optic,No,Month-to-month,Yes,Yes
50.55,Female,0,No,No,4,DSL,No,Month-to-month,Yes,No
80.45,Female,1,No,No,66,Fiber optic,Yes,Month-to-month,Yes,Yes
81.3,Male,0,No,No,27,Fiber optic,No,Month-to-month,Yes,No
20.7,Male,0,No,No,4,No,No internet service,Month-to-month,Yes,No
79.05,Male,0,Yes,Yes,60,DSL,Yes,Month-to-month,Yes,No
19.05,Female,0,Yes,Yes,8,No,No internet service,Two year,No,No
19.6,Male,0,Yes,Yes,8,No,No internet service,Two year,No,No
20.2,Male,0,No,No,35,No,No internet service,Two year,Yes,No
86.8,Male,0,No,No,7,Fiber optic,No,Month-to-month,Yes,Yes
20.9,Female,0,Yes,Yes,53,No,No internet service,Two year,No,No
103.6,Female,1,No,No,18,Fiber optic,Yes,Month-to-month,Yes,No
38.8,Female,0,No,No,15,DSL,Yes,Two year,Yes,No
88.4,Male,0,Yes,No,67,Fiber optic,Yes,One year,Yes,No
84.2,Male,1,Yes,No,6,Fiber optic,Yes,Month-to-month,Yes,Yes
79.7,Male,1,No,No,6,Fiber optic,No,Month-to-month,Yes,No
99,Male,0,No,No,13,Fiber optic,No,Month-to-month,Yes,Yes
100.75,Female,0,No,No,11,Fiber optic,No,Month-to-month,Yes,Yes
19.3,Male,0,No,Yes,1,No,No internet service,Month-to-month,Yes,No
55.75,Male,0,No,No,5,DSL,No,Month-to-month,Yes,No
19.95,Male,0,No,No,13,No,No internet service,One year,Yes,No
91.75,Female,0,Yes,No,9,Fiber optic,Yes,Month-to-month,No,Yes
89.65,Male,0,No,No,29,Fiber optic,Yes,Month-to-month,No,No
45.85,Male,1,No,No,1,DSL,No,Month-to-month,Yes,No
79.55,Female,0,No,No,1,Fiber optic,No,Month-to-month,Yes,Yes
55.95,Female,0,Yes,Yes,18,DSL,No,Month-to-month,No,No
69,Female,0,Yes,No,2,DSL,No,Month-to-month,No,No
83.55,Male,0,Yes,Yes,30,Fiber optic,Yes,Month-to-month,Yes,No
65.7,Male,0,No,Yes,66,DSL,Yes,Two year,No,No
94.9,Male,0,Yes,Yes,38,Fiber optic,No,Two year,Yes,No
61.9,Male,0,Yes,Yes,44,DSL,Yes,Month-to-month,Yes,No
111.1,Female,0,No,No,54,Fiber optic,Yes,Month-to-month,No,Yes
20,Male,0,No,No,2,No,No internet service,Month-to-month,No,No
67.7,Female,0,No,No,42,DSL,Yes,One year,Yes,No
25.15,Female,0,Yes,Yes,58,No,No internet service,Two year,No,No
92.85,Male,0,Yes,Yes,58,Fiber optic,Yes,Month-to-month,Yes,No
89.1,Female,0,Yes,Yes,25,Fiber optic,No,Month-to-month,Yes,Yes
111.3,Female,0,No,No,71,Fiber optic,Yes,Two year,No,No
101.9,Female,0,No,No,37,Fiber optic,Yes,Month-to-month,Yes,Yes
91.65,Female,0,Yes,Yes,14,Fiber optic,No,Month-to-month,Yes,Yes
88.85,Female,1,No,No,4,Fiber optic,No,Month-to-month,Yes,Yes
60.6,Female,0,Yes,No,48,DSL,No,One year,Yes,No
25.3,Female,1,No,No,3,DSL,No,Month-to-month,No,Yes
65.5,Female,0,Yes,No,8,DSL,No,Two year,No,No
95.45,Male,0,No,No,1,Fiber optic,No,Month-to-month,Yes,Yes
19.95,Male,0,No,No,67,No,No internet service,Two year,No,No
91.1,Male,0,No,No,13,Fiber optic,No,Month-to-month,Yes,Yes
54.15,Female,0,Yes,Yes,45,DSL,Yes,One year,Yes,Yes
74.6,Male,0,No,No,49,Fiber optic,No,Month-to-month,Yes,No
94.6,Female,0,Yes,No,52,Fiber optic,Yes,Month-to-month,No,No
81.15,Female,0,Yes,No,63,Fiber optic,No,One year,Yes,No
89.05,Female,0,Yes,Yes,68,DSL,Yes,Two year,Yes,No
49.2,Female,0,Yes,No,31,DSL,No,Month-to-month,Yes,No
19.45,Female,0,Yes,No,64,No,No internet service,Two year,No,No
104.3,Female,0,Yes,No,62,Fiber optic,No,One year,Yes,No
69.7,Female,0,No,No,1,Fiber optic,No,Month-to-month,No,Yes
89.5,Female,0,No,No,6,Fiber optic,No,Month-to-month,Yes,Yes
86.05,Female,0,Yes,No,21,Fiber optic,No,Month-to-month,Yes,No
25.2,Female,0,Yes,Yes,72,No,No internet service,Two year,No,No
35.15,Female,0,Yes,Yes,32,DSL,Yes,Month-to-month,Yes,No
99.65,Female,1,No,No,71,Fiber optic,Yes,One year,Yes,No
105.35,Female,0,No,Yes,34,Fiber optic,Yes,Month-to-month,Yes,No
35.15,Male,0,Yes,No,3,DSL,No,Month-to-month,Yes,Yes
73.75,Male,0,No,Yes,12,Fiber optic,No,Month-to-month,Yes,Yes
101.35,Female,1,No,No,8,Fiber optic,No,Month-to-month,No,Yes
24.3,Female,0,Yes,Yes,35,No,No internet service,Two year,No,No
80.7,Female,0,Yes,Yes,3,Fiber optic,No,Month-to-month,Yes,No
89.85,Male,0,No,No,3,Fiber optic,No,Month-to-month,Yes,No
61.1,Male,0,No,No,53,DSL,No,One year,Yes,No
29.05,Female,0,Yes,No,4,DSL,No,Month-to-month,Yes,No
99.7,Female,0,Yes,Yes,48,Fiber optic,No,One year,Yes,No
55.9,Female,0,Yes,Yes,6,DSL,Yes,Month-to-month,No,Yes
105.9,Male,1,Yes,No,3,Fiber optic,Yes,Month-to-month,Yes,Yes
46,Male,0,Yes,Yes,54,DSL,No,Two year,No,No
43.95,Female,0,No,No,1,DSL,No,Month-to-month,No,Yes
80.4,Male,0,No,No,62,DSL,Yes,Month-to-month,Yes,No
100.05,Male,0,Yes,Yes,22,Fiber optic,Yes,One year,Yes,No
45.1,Male,0,No,No,1,DSL,No,Month-to-month,Yes,Yes
94,Male,1,No,No,51,Fiber optic,No,One year,Yes,No
68.95,Female,0,No,No,30,DSL,Yes,One year,Yes,No
68.45,Female,1,Yes,No,56,DSL,Yes,One year,Yes,No
69,Male,0,Yes,No,35,DSL,Yes,One year,Yes,No
43.85,Female,1,No,No,64,DSL,Yes,Month-to-month,Yes,No
44.5,Male,0,No,Yes,30,DSL,No,Month-to-month,Yes,No
18.7,Female,0,Yes,Yes,25,No,No internet service,Two year,Yes,No
70.25,Female,0,No,No,41,Fiber optic,No,Month-to-month,No,Yes
55.35,Male,0,No,Yes,9,DSL,No,Month-to-month,No,Yes
53.55,Female,0,Yes,No,1,DSL,Yes,Month-to-month,Yes,No
114.6,Male,0,No,Yes,70,Fiber optic,Yes,Two year,Yes,No
20.1,Female,0,Yes,Yes,57,No,No internet service,Two year,Yes,No
85.5,Male,0,No,No,9,Fiber optic,No,Month-to-month,Yes,No
108.75,Female,0,Yes,Yes,69,Fiber optic,Yes,One year,Yes,No
103,Male,1,Yes,No,43,Fiber optic,Yes,Month-to-month,Yes,Yes
97.85,Female,0,Yes,No,72,Fiber optic,No,Two year,Yes,No
19.55,Male,0,No,Yes,44,No,No internet service,Two year,No,No
84.05,Female,0,Yes,No,72,Fiber optic,Yes,Two year,Yes,No
103.75,Female,0,Yes,No,33,Fiber optic,No,One year,Yes,Yes
89.4,Male,0,No,No,54,Fiber optic,No,Month-to-month,No,No
19.7,Male,0,No,Yes,27,No,No internet service,Two year,No,No
79.85,Male,0,No,No,54,Fiber optic,Yes,Month-to-month,Yes,No
74.45,Male,0,No,No,3,Fiber optic,Yes,Month-to-month,No,No
74.1,Female,0,Yes,No,53,DSL,Yes,One year,No,No
69.35,Male,0,No,No,1,Fiber optic,No,Month-to-month,Yes,Yes
18.8,Male,0,Yes,No,15,No,No internet service,One year,No,No
73.85,Female,0,No,No,56,Fiber optic,Yes,Month-to-month,Yes,Yes
64.4,Male,0,Yes,Yes,5,DSL,Yes,Month-to-month,No,No
55.8,Male,0,Yes,Yes,48,DSL,Yes,One year,Yes,No
20.05,Female,0,No,Yes,25,No,No internet service,Month-to-month,No,No
75.15,Female,0,Yes,No,3,Fiber optic,No,Month-to-month,Yes,Yes
99.15,Male,0,No,No,58,Fiber optic,Yes,One year,No,No
56.75,Male,0,No,No,10,DSL,No,Month-to-month,Yes,No
69.6,Male,0,No,No,1,Fiber optic,No,Month-to-month,Yes,Yes
104.15,Male,0,Yes,No,71,Fiber optic,Yes,Two year,Yes,No
110.8,Female,0,Yes,Yes,65,Fiber optic,Yes,Two year,Yes,No
80.15,Male,0,Yes,Yes,5,Fiber optic,Yes,Month-to-month,Yes,Yes
35.75,Female,0,No,No,28,DSL,No,Month-to-month,Yes,No
